lemma;raw_count;freq_per_100_lemmas
brown;2;0.010
enesetapp;2;0.010
trofee;2;0.010
problemaatiline;2;0.010
kirjalik;2;0.010
gregor;2;0.010
arvamine;2;0.010
tada;2;0.010
2019.;2;0.010
ümbritsema;2;0.010
ufo;2;0.010
aleks;2;0.010
kasvatatud;2;0.010
salajane;2;0.010
trass;2;0.010
24.;2;0.010
tänakul;2;0.010
startup;2;0.010
rallimees;2;0.010
steven;2;0.010
pistik;2;0.010
hawkins;2;0.010
niiöelda;2;0.010
printima;2;0.010
bush;2;0.010
700000;2;0.010
ple;2;0.010
leisi;2;0.010
väkk;2;0.010
sibul;2;0.010
lennukikütus;2;0.010
sulatama;2;0.010
sell;2;0.010
kaksiktorn;2;0.010
kindlustus;2;0.010
tõendus;2;0.010
elanikkond;2;0.010
maatükk;2;0.010
põhja-eest;2;0.010
püük;2;0.010
val;2;0.010
kahvatuma;2;0.010
atv;2;0.010
paarsada;2;0.010
talvesõda;2;0.010
snaiper;2;0.010
tel;2;0.010
194;2;0.010
afganistan;2;0.010
sõjaväelane;2;0.010
taskulamp;2;0.010
kersti;2;0.010
kaljulaid;2;0.010
reptiil;2;0.010
kahepaikne;2;0.010
võrdusmärk;2;0.010
eru;2;0.010
broadca;2;0.010
piits;2;0.010
sistem;2;0.010
toots;2;0.010
tuleks;2;0.010
prosa;2;0.010
kaheraudne;2;0.010
katelok;2;0.010
vedel;2;0.010
kümme-viisteist;2;0.010
paberirull;2;0.010
ensu;2;0.010
konsul;2;0.010
kauaks;2;0.010
pritsima;2;0.010
mässaja;2;0.010
tampima;2;0.010
maksimaalne;2;0.010
vagur;2;0.010
rahvastik;2;0.010
koolisüsteem;2;0.010
reps;2;0.010
1984;2;0.010
võrdselt;2;0.010
tõene;2;0.010
võlts;2;0.010
eksi;2;0.010
eid;2;0.010
eleven;2;0.010
nine;2;0.010
lasteraamat;2;0.010
ajarändur;2;0.010
julgemalt;2;0.010
rändamine;2;0.010
surfama;2;0.010
droon;2;0.010
šnitt;2;0.010
2016.;2;0.010
presidendivalimine;2;0.010
2008;2;0.010
ahv;2;0.010
texas;2;0.010
donald;2;0.010
rit;2;0.010
brok;2;0.010
kimm;2;0.010
kihv;2;0.010
esse;2;0.010
kõrb;2;0.010
floriid;2;0.010
sass;2;0.010
kokkusattumine;2;0.010
hiinlane;2;0.010
biitel;2;0.010
populaarsus;2;0.010
lennon;2;0.010
räpimees;2;0.010
pig;2;0.010
täide;2;0.010
pärn;2;0.010
hannes;2;0.010
eluala;2;0.010
rikastama;2;0.010
adamson;2;0.010
senini;2;0.010
ülesastumine;2;0.010
peaosaline;2;0.010
õpitud;2;0.010
genereerima;2;0.010
käputäis;2;0.010
avanss;2;0.010
süstimine;2;0.010
luulekonkurss;2;0.010
hingevärv;2;0.010
külli;2;0.010
alumäe;2;0.010
tanksoo;2;0.010
keep;2;0.010
voldemort;2;0.010
fantaasia;2;0.010
aastake;2;0.010
loov;2;0.010
keelduma;2;0.010
luhta;2;0.010
anuma;2;0.010
jalaluu;2;0.010
lavakunst;2;0.010
esiplaan;2;0.010
paariline;2;0.010
ilmutama;2;0.010
prints;2;0.010
etüüd;2;0.010
ilming;2;0.010
üleküllus;2;0.010
koordinaator;2;0.010
siit-sealt;2;0.010
sobiv;2;0.010
ülisuur;2;0.010
draamatükk;2;0.010
tutvus;2;0.010
hõlbustama;2;0.010
tüüpiline;2;0.010
suurelt;2;0.010
metsikult;2;0.010
tunnustus;2;0.010
üleandmine;2;0.010
sõnatu;2;0.010
käsile;2;0.010
mõistetavalt;2;0.010
kartulisalat;2;0.010
ton;2;0.010
kultuurne;2;0.010
saabik;2;0.010
henrik;2;0.010
liivimaa;2;0.010
sne;2;0.010
sme;2;0.010
juku;2;0.010
metsamajand;2;0.010
niit;2;0.010
sm;2;0.010
raekoda;2;0.010
majutus;2;0.010
pel;2;0.010
päiksekiir;2;0.010
tra;2;0.010
lihvima;2;0.010
pahupidi;2;0.010
peil;2;0.010
julmalt;2;0.010
karantiin;2;0.010
rulapark;2;0.010
rulatama;2;0.010
räpivärk;2;0.010
kilink;2;0.010
serveerima;2;0.010
puna;2;0.010
sünnipäevalaud;2;0.010
müstiliselt;2;0.010
kiirgama;2;0.010
mõjuv;2;0.010
be;2;0.010
joobska;2;0.010
taskurööking;2;0.010
äkk;2;0.010
mõnulema;2;0.010
homo;2;0.010
silla;2;0.010
vrait;2;0.010
eurolugu;2;0.010
sil;2;0.010
assotsiatsioon;2;0.010
reikop;2;0.010
padi;2;0.010
jeerut;2;0.010
hippop;2;0.010
trapp;2;0.010
sipersill;2;0.010
räpiskenes;2;0.010
pirn;2;0.010
maa-alune;2;0.010
jõle;2;0.010
neljakümnes;2;0.010
kra;2;0.010
kassu;2;0.010
lõbutsema;2;0.010
ülbitsemine;2;0.010
bead;2;0.010
vahemärkus;2;0.010
onujo;2;0.010
fricas;2;0.010
paas;2;0.010
bed;2;0.010
moor;2;0.010
tud;2;0.010
ok;2;0.010
pael;2;0.010
majakas;2;0.010
tur;2;0.010
van;2;0.010
laulmata;2;0.010
solkima;2;0.010
solkimine;2;0.010
modern;2;0.010
tuus;2;0.010
paak;2;0.010
produtseeritud;2;0.010
bätli;2;0.010
1995;2;0.010
ülemaailmselt;2;0.010
räpiskene;2;0.010
stili;2;0.010
kagu;2;0.010
kanduma;2;0.010
orienteeruma;2;0.010
ebamaine;2;0.010
laadna;2;0.010
tärkama;2;0.010
inimloom;2;0.010
jt;2;0.010
järelevalve;2;0.010
pingsalt;2;0.010
saa;2;0.010
latv;2;0.010
lonks;2;0.010
koolirubriik;2;0.010
nohik;2;0.010
kärakas;2;0.010
kodanikukohus;2;0.010
kidis;2;0.010
ye;2;0.010
päritolu;2;0.010
hai;2;0.010
kabel;2;0.010
neli-viis;2;0.010
spetsialiteet;2;0.010
delikaatne;2;0.010
aha;2;0.010
samat;2;0.010
saavitsu;2;0.010
õues;2;0.010
ebaviisakas;2;0.010
meesterahvas;2;0.010
45;2;0.010
hingestama;2;0.010
heliekskursioon;2;0.010
teaduslikult;2;0.010
sapa;2;0.010
kinnitatud;2;0.010
nimeplaat;2;0.010
sadam;2;0.010
luule;2;0.010
mesilaspere;2;0.010
paremalt;2;0.010
nimetahvel;2;0.010
kommunistlik;2;0.010
hukkuma;2;0.010
triip;2;0.010
mälestuspäev;2;0.010
iga-aastaselt;2;0.010
koondatud;2;0.010
alguspunkt;2;0.010
katsumus;2;0.010
ümberringi;2;0.010
ülemine;2;0.010
kirst;2;0.010
represseerima;2;0.010
hukkama;2;0.010
kindral;2;0.010
johan;2;0.010
kuuliauk;2;0.010
panoraam;2;0.010
merekindlus;2;0.010
vangla;2;0.010
koikson;2;0.010
mtü;2;0.010
kriimsilm;2;0.010
silmaring;2;0.010
sisukune;2;0.010
leve;2;0.010
karussell;2;0.010
lokdown;2;0.010
töötukassa;2;0.010
kvalifitseeruma;2;0.010
toitlustus;2;0.010
eas;2;0.010
jäine;2;0.010
tööklubi;2;0.010
seljatagune;2;0.010
kontseptsioon;2;0.010
atlantis;2;0.010
värskendav;2;0.010
palgapäev;2;0.010
ehtne;2;0.010
lajatama;2;0.010
pangalaen;2;0.010
lahja;2;0.010
varvas;2;0.010
hulgiladu;2;0.010
pidaja;2;0.010
allaandja;2;0.010
viiekas;2;0.010
küpsema;2;0.010
prisma;2;0.010
maksmine;2;0.010
trikitamine;2;0.010
lollitama;2;0.010
ulmeline;2;0.010
öine;2;0.010
õnnistus;2;0.010
kinkekaart;2;0.010
turismisektor;2;0.010
kaev;2;0.010
lõpmatus;2;0.010
mafiooso;2;0.010
ilge;2;0.010
käpp;2;0.010
hülgama;2;0.010
kokkuhoidev;2;0.010
kultuuriinimene;2;0.010
küsija;2;0.010
maitsma;2;0.010
siid;2;0.010
frantsiisileping;2;0.010
hesburger;2;0.010
pooletee;2;0.010
krõbe;2;0.010
peakokk;2;0.010
südameasi;2;0.010
unetu;2;0.010
foo;2;0.010
mustem;2;0.010
adrenaliin;2;0.010
bold;2;0.010
roog;2;0.010
väljaminek;2;0.010
originaalkast;2;0.010
välisriik;2;0.010
sik;2;0.010
tõhus;2;0.010
üleeuroopaline;2;0.010
kulutus;2;0.010
värskus;2;0.010
jahutama;2;0.010
esialgne;2;0.010
maitsev;2;0.010
greenroom;2;0.010
helisema;2;0.010
tülitama;2;0.010
mula;2;0.010
greenruum;2;0.010
fitlap;2;0.010
volt;2;0.010
lennutama;2;0.010
visaring;2;0.010
dateerima;2;0.010
avand;2;0.010
kollitama;2;0.010
rainer;2;0.010
kivirähu;2;0.010
toimetaja;2;0.010
õpp;2;0.010
loogikavaene;2;0.010
ideeliselt;2;0.010
kaur;2;0.010
tunnetuslikult;2;0.010
ic;2;0.010
kultusfilm;2;0.010
narratiivselt;2;0.010
filmikeel;2;0.010
introspektiivne;2;0.010
tugevamalt;2;0.010
peatükk;2;0.010
läbiv;2;0.010
temaatiline;2;0.010
läbivalt;2;0.010
hulga;2;0.010
tagaplaan;2;0.010
müüdav;2;0.010
ühesugune;2;0.010
filmituju;2;0.010
mõtlik;2;0.010
lest;2;0.010
karismaatiline;2;0.010
osake;2;0.010
amatöörnäitleja;2;0.010
kavalus;2;0.010
tillitamine;2;0.010
vanapagan;2;0.010
vangutama;2;0.010
dieeter;2;0.010
minimaalne;2;0.010
sunnismaisus;2;0.010
ihu;2;0.010
lihtsameelne;2;0.010
kohtlema;2;0.010
kohtlane;2;0.010
tõlgendus;2;0.010
tulemine;2;0.010
rehepap;2;0.010
boonus;2;0.010
munn;2;0.010
popkultuur;2;0.010
bapurus;2;0.010
poster;2;0.010
filmiliselt;2;0.010
eeldatavasti;2;0.010
tagumik;2;0.010
õmblema;2;0.010
mustvalge;2;0.010
kontrastne;2;0.010
ühtemoodi;2;0.010
eksistents;2;0.010
narratiiviline;2;0.010
ambivalentne;2;0.010
teritama;2;0.010
muutumine;2;0.010
vägistama;2;0.010
puudulik;2;0.010
ühiskondlikult;2;0.010
maagia;2;0.010
üleloomulik;2;0.010
peremees;2;0.010
tsement;2;0.010
originaalselt;2;0.010
visuaal;2;0.010
fakin;2;0.010
rahvakirjanik;2;0.010
armastusfilm;2;0.010
2007.;2;0.010
plii;2;0.010
jurmala;2;0.010
veda;2;0.010
mongoolia;2;0.010
jabur;2;0.010
sink;2;0.010
sarm;2;0.010
objektiivselt;2;0.010
ülinaljakas;2;0.010
uru;2;0.010
kangelane;2;0.010
toos;2;0.010
süžee;2;0.010
treenitud;2;0.010
argo;2;0.010
üllar;2;0.010
sukker;2;0.010
tähelepanelik;2;0.010
sait;2;0.010
hipo;2;0.010
küüs;2;0.010
vol;2;0.010
reliikvia;2;0.010
hobune;2;0.010
ver;2;0.010
vastiks;2;0.010
loto;2;0.010
ülipalju;2;0.010
ainupärane;2;0.010
estplotation;2;0.010
klassikokkutulek;2;0.010
gur;2;0.010
tulnukas;2;0.010
ühtaegu;2;0.010
erutuma;2;0.010
sallima;2;0.010
kimmik;2;0.010
inn;2;0.010
irooniliselt;2;0.010
veidrus;2;0.010
ülilamp;2;0.010
nat;2;0.010
mõi;2;0.010
rahvuslik;2;0.010
jess;2;0.010
playstation;2;0.010
telija;2;0.010
meelelahutuslikkus;2;0.010
järgnema;2;0.010
mitsommar;2;0.010
ükstapuha;2;0.010
põhisaade;2;0.010
saluut;2;0.010
siin-seal;2;0.010
mandumine;2;0.010
istumine;2;0.010
unenägu;2;0.010
norman;2;0.010
ad;2;0.010
rutiin;2;0.010
unipetis;2;0.010
rusikas;2;0.010
narr;2;0.010
noorreporter;2;0.010
ajamine;2;0.010
edasi-tagasi;2;0.010
tüütama;2;0.010
solvamine;2;0.010
viiekordne;2;0.010
gala;2;0.010
raplamaa;2;0.010
spordiorganisatsioon;2;0.010
mõtlematu;2;0.010
omikron;2;0.010
ookean;2;0.010
turvalisem;2;0.010
lennukitäis;2;0.010
otselend;2;0.010
miinimum;2;0.010
kergemini;2;0.010
euroliig;2;0.010
kooskõla;2;0.010
viilima;2;0.010
keerutama;2;0.010
siirduma;2;0.010
asjatundja;2;0.010
mängujuht;2;0.010
valusam;2;0.010
mantlipärija;2;0.010
otsevaade;2;0.010
tolk;2;0.010
lõplikult;2;0.010
esinumber;2;0.010
rõõmsalt;2;0.010
lomp;2;0.010
operatsioon;2;0.010
vtb;2;0.010
hoogsalt;2;0.010
artur;2;0.010
kodukamar;2;0.010
mahlakas;2;0.010
kalla;2;0.010
samm-samm;2;0.010
personaalküsimus;2;0.010
kehvemini;2;0.010
alagrupiturniir;2;0.010
tei;2;0.010
korvpallitreener;2;0.010
upitama;2;0.010
sealtmaalt;2;0.010
hoitud;2;0.010
raharaha;2;0.010
otseülekanne;2;0.010
lõplik;2;0.010
ennustusvõistlus;2;0.010
noolelik;2;0.010
sööst;2;0.010
kübar;2;0.010
kuuene;2;0.010
ivi;2;0.010
vis;2;0.010
koefitsient;2;0.010
kahetsusväärselt;2;0.010
kobisema;2;0.010
hamilton;2;0.010
jaanson;2;0.010
levant;2;0.010
pronksmedal;2;0.010
udune;2;0.010
eestikatel;2;0.010
tein;2;0.010
helistamine;2;0.010
ajahüpe;2;0.010
käsitama;2;0.010
regulaarsaade;2;0.010
meene;2;0.010
järveoja;2;0.010
eiga;2;0.010
suusaala;2;0.010
tera;2;0.010
peking;2;0.010
kuldmedal;2;0.010
lõppotsus;2;0.010
esikuuik;2;0.010
hyundai;2;0.010
priit;2;0.010
nikerdamine;2;0.010
langemine;2;0.010
muda;2;0.010
spordikohus;2;0.010
nab;2;0.010
kanne;2;0.010
loputama;2;0.010
räpisaade;2;0.010
ban;2;0.010
1998.;2;0.010
kuasimodo;2;0.010
topis;2;0.010
varras;2;0.010
nufin;2;0.010
väljapääs;2;0.010
maxtrac;2;0.010
hiphoppima;2;0.010
tunnistaja;2;0.010
pakker;2;0.010
mon;2;0.010
lohisema;2;0.010
kibe;2;0.010
tuss;2;0.010
takt;2;0.010
taimer;2;0.010
pikap;2;0.010
hippopp;2;0.010
piiti;2;0.010
oksendama;2;0.010
janu;2;0.010
vaimustama;2;0.010
tab;2;0.010
neelama;2;0.010
lakkama;2;0.010
riid;2;0.010
krik;2;0.010
voog;2;0.010
kiki;2;0.010
laup;2;0.010
maur;2;0.010
üri;2;0.010
ingmar;2;0.010
hia;2;0.010
nõndamoodi;2;0.010
üheskoos;2;0.010
audit;2;0.010
mõttepaus;2;0.010
välgatus;2;0.010
sessioon;2;0.010
carl;2;0.010
elutempo;2;0.010
boadca;2;0.010
saksakeelne;2;0.010
poi;2;0.010
kaabu;2;0.010
make;2;0.010
rad;2;0.010
rönka;2;0.010
rema;2;0.010
riga;2;0.010
1992;2;0.010
rem;2;0.010
juls;2;0.010
premier;2;0.010
he;2;0.010
juels;2;0.010
ul;2;0.010
street;2;0.010
94.;2;0.010
jääk;2;0.010
shit;2;0.010
drive;2;0.010
quest;2;0.010
jy;2;0.010
di;2;0.010
ali;2;0.010
mahame;2;0.010
tori;2;0.010
korrastama;2;0.010
tõbras;2;0.010
emm;2;0.010
jeje;2;0.010
jookska;2;0.010
vinüülimängija;2;0.010
bassein;2;0.010
tekk;2;0.010
kombat;2;0.010
elutarkus;2;0.010
antav;2;0.010
dan;2;0.010
albert;2;0.010
7000;2;0.010
vä;2;0.010
tanks;2;0.010
käbi;2;0.010
einuar;2;0.010
tublilt;2;0.010
nuffin;2;0.010
kahanema;2;0.010
sünt;2;0.010
kirre;2;0.010
linnutee;2;0.010
embama;2;0.010
tagamaa;2;0.010
viski;2;0.010
atlandi;2;0.010
matk;2;0.010
gar;2;0.010
tupp;2;0.010
dress;2;0.010
bändikaaslane;2;0.010
eksklusiiv;2;0.010
produtseeritu;2;0.010
raamima;2;0.010
orienteeritud;2;0.010
ladumine;2;0.010
orienteeritu;2;0.010
müüriladumine;2;0.010
putin;2;0.010
loksuma;2;0.010
varustama;2;0.010
lobisema;2;0.010
aal;2;0.010
vabastama;2;0.010
negatiivsus;2;0.010
sindi;2;0.010
mängitav;2;0.010
bri;2;0.010
let;2;0.010
vastuväide;2;0.010
til;2;0.010
sõlm;2;0.010
tühjus;2;0.010
staadium;2;0.010
600.;2;0.010
flousi;2;0.010
avaldatud;2;0.010
formuleerimine;2;0.010
laksama;2;0.010
verine;2;0.010
eluvorm;2;0.010
abrada;2;0.010
selgroog;2;0.010
arvutus;2;0.010
tšekk;2;0.010
sarnaselt;2;0.010
nominent;2;0.010
pikutama;2;0.010
dopinguskandaal;2;0.010
piin;2;0.010
juhitud;2;0.010
põrumine;2;0.010
mm-sari;2;0.010
vahendus;2;0.010
rallivõit;2;0.010
vilson;2;0.010
žest;2;0.010
hoki;2;0.010
nhl;2;0.010
lähiriik;2;0.010
kanaari;2;0.010
hirmsasti;2;0.010
optsioon;2;0.010
poodiumikoht;2;0.010
mõlemapoolselt;2;0.010
võitlussport;2;0.010
võistluskeeld;2;0.010
puurima;2;0.010
vägivaldne;2;0.010
nikk;2;0.010
jõulisem;2;0.010
suurhall;2;0.010
dopinguproov;2;0.010
los;2;0.010
angeles;2;0.010
oleg;2;0.010
vello;2;0.010
vaher;2;0.010
põhieesmärk;2;0.010
peateema;2;0.010
varjund;2;0.010
kap;2;0.010
wimbledon;2;0.010
õitsev;2;0.010
mario;2;0.010
tri;2;0.010
täispikk;2;0.010
triatlon;2;0.010
kõrvaltvaataja;2;0.010
suhtleja;2;0.010
johanson;2;0.010
maandumine;2;0.010
võrkpalliklubi;2;0.010
projektipõhis;2;0.010
rahastaja;2;0.010
ühisliiga;2;0.010
hinnatum;2;0.010
garantii;2;0.010
bul;2;0.010
suumacher;2;0.010
kõnekas;2;0.010
jamama;2;0.010
manchester;2;0.010
perekondlik;2;0.010
ettevõtlus;2;0.010
spordisõber;2;0.010
võidukas;2;0.010
ennegi;2;0.010
kusagilt;2;0.010
pinal;2;0.010
põhiturniir;2;0.010
kötsis;2;0.010
laupäevane;2;0.010
premeerima;2;0.010
viskaja;2;0.010
kergejõustikuliit;2;0.010
omapoolne;2;0.010
tippspordikomisjon;2;0.010
sebastian;2;0.010
tipprallimees;2;0.010
rebend;2;0.010
kuramus;2;0.010
vormistamine;2;0.010
sinimustvalge;2;0.010
riviharjutus;2;0.010
vallo;2;0.010
nauditav;2;0.010
kase;2;0.010
esma;2;0.010
ainsus;2;0.010
sunnil;2;0.010
vastuoluline;2;0.010
kibestuma;2;0.010
massöör;2;0.010
adavere;2;0.010
sõnapaar;2;0.010
kaunas;2;0.010
organiseerimine;2;0.010
märtsikuu;2;0.010
marsruut;2;0.010
kordus;2;0.010
silmanurk;2;0.010
palat;2;0.010
lõpplahendus;2;0.010
veni;2;0.010
jaanika;2;0.010
sümpaatselt;2;0.010
sünniaasta;2;0.010
näpuots;2;0.010
esiviisik;2;0.010
pärnumaa;2;0.010
asend;2;0.010
häbenema;2;0.010
kuldliig;2;0.010
tagamine;2;0.010
kuldliiga;2;0.010
oliver;2;0.010
teemantliiga;2;0.010
spordiaasta;2;0.010
sinnamaale;2;0.010
võtmeküsimus;2;0.010
põrisema;2;0.010
avaleht;2;0.010
jaks;2;0.010
haukuma;2;0.010
sumo;2;0.010
naukas;2;0.010
tegutsemine;2;0.010
kadedus;2;0.010
kiviõli;2;0.010
motofestival;2;0.010
võrk;2;0.010
atleetik;2;0.010
torkima;2;0.010
port;2;0.010
saksofon;2;0.010
tulija;2;0.010
mo;2;0.010
deklaratsioon;2;0.010
kultuuriministeerium;2;0.010
turvafirma;2;0.010
jahuma;2;0.010
taguma;2;0.010
omavaheline;2;0.010
vesk;2;0.010
lindistus;2;0.010
elupaik;2;0.010
pilliroog;2;0.010
veekogu;2;0.010
sealmaal;2;0.010
rood;2;0.010
siristamine;2;0.010
linnutorn;2;0.010
silmapiir;2;0.010
jälgimine;2;0.010
häälitsema;2;0.010
intensiivsem;2;0.010
tarabamob;2;0.010
alternatiivmuusika;2;0.010
hajuma;2;0.010
toomine;2;0.010
part;2;0.010
pärnakas;2;0.010
cd-plaat;2;0.010
pastart;2;0.010
len;2;0.010
musa;2;0.010
arhitektuur;2;0.010
salvestis;2;0.010
kümneaastane;2;0.010
orgunnima;2;0.010
raudsepp;2;0.010
kopkile;2;0.010
face;2;0.010
regulaarsus;2;0.010
baarmen;2;0.010
800;2;0.010
kuldaeg;2;0.010
loomeprotsess;2;0.010
haakima;2;0.010
remix;2;0.010
peejulm;2;0.010
pri;2;0.010
kile;2;0.010
toorelt;2;0.010
iop;2;0.010
kitra;2;0.010
tomm;2;0.010
waldorf;2;0.010
meigas;2;0.010
põhituumik;2;0.010
betoon;2;0.010
bet;2;0.010
läe;2;0.010
prefekt;2;0.010
popartist;2;0.010
väljapool;2;0.010
naisvokaal;2;0.010
konkurss;2;0.010
naissugu;2;0.010
illim;2;0.010
raiuma;2;0.010
lototroni;2;0.010
soding;2;0.010
channel;2;0.010
flair;2;0.010
tagasihoidlik;2;0.010
laier;2;0.010
rariteet;2;0.010
valuuta;2;0.010
hip;2;0.010
enesetsensuur;2;0.010
muusikakauplus;2;0.010
laudi;2;0.010
tahv;2;0.010
tan;2;0.010
round;2;0.010
hüppamine;2;0.010
cdd;2;0.010
moodsam;2;0.010
utsitamine;2;0.010
lüke;2;0.010
inerts;2;0.010
dest;2;0.010
sta;2;0.010
jopsik;2;0.010
tsirka;2;0.010
conway;2;0.010
tor;2;0.010
rekordsi;2;0.010
vorst;2;0.010
des;2;0.010
puumapp;2;0.010
laksutama;2;0.010
kevinan;2;0.010
cill;2;0.010
mister;2;0.010
kummuli;2;0.010
api;2;0.010
suitsetav;2;0.010
meelet;2;0.010
suitsumine;2;0.010
suurtükk;2;0.010
puhk;2;0.010
kiviaeg;2;0.010
ilmateade;2;0.010
pasuka;2;0.010
kummarduma;2;0.010
totag;2;0.010
fan;2;0.010
tumine;2;0.010
avastamata;2;0.010
suisa;2;0.010
peatus;2;0.010
laast;2;0.010
sort;2;0.010
tagasimineja;2;0.010
miche;2;0.010
teeline;2;0.010
may;2;0.010
jes;2;0.010
kinnisvaramaailm;2;0.010
laam;2;0.010
kinnisvarapartner;2;0.010
vahendusbüroo;2;0.010
kahanemine;2;0.010
portaal;2;0.010
kinnisvaramüüja;2;0.010
uusarendus;2;0.010
ostuhuvi;2;0.010
lähiaeg;2;0.010
müügisurve;2;0.010
massiliselt;2;0.010
šaakal;2;0.010
vähemasti;2;0.010
küsiv;2;0.010
prognoos;2;0.010
sissemakse;2;0.010
elatud;2;0.010
mõistlikult;2;0.010
meede;2;0.010
kinnisvaraomanik;2;0.010
kummitama;2;0.010
jõudsalt;2;0.010
pessimistlik;2;0.010
lõpusõna;2;0.010
hirmo;2;0.010
computer;2;0.010
science;2;0.010
üpris;2;0.010
3000;2;0.010
tööturg;2;0.010
kõikjal;2;0.010
pakaõpe;2;0.010
sügavuti;2;0.010
arendusprotsess;2;0.010
spektrum;2;0.010
lävend;2;0.010
riigieksamitulemus;2;0.010
andmeteadus;2;0.010
küberkaitse;2;0.010
tervishoiutehnoloogia;2;0.010
keemik;2;0.010
sisseastuja;2;0.010
sukeldumine;2;0.010
häkaton;2;0.010
it-innovatsioonifestival;2;0.010
pingutus;2;0.010
teoreetiline;2;0.010
arvutiteadus;2;0.010
it-innovatsioon;2;0.010
innovatsioonifestival;2;0.010
esitlus;2;0.010
riigikantselei;2;0.010
otsustusprotsess;2;0.010
e-tervis;2;0.010
efektiivsem;2;0.010
haigekassa;2;0.010
planeeritav;2;0.010
ettevaatlik;2;0.010
lõpetamine;2;0.010
jaguma;2;0.010
taltech;2;0.010
vastuvõtuperiood;2;0.010
saadaval;2;0.010
soundcloud;2;0.010
vaks;2;0.010
mädanik;2;0.010
valutult;2;0.010
ununema;2;0.010
tšillima;2;0.010
tõukama;2;0.010
kellu;2;0.010
kol;2;0.010
tong;2;0.010
järsult;2;0.010
jalgpalliväljak;2;0.010
ujula;2;0.010
mahe;2;0.010
eluarmastus;2;0.010
eirama;2;0.010
iseseisvus;2;0.010
betoonsein;2;0.010
räpivana;2;0.010
rohe;2;0.010
rill;2;0.010
edendama;2;0.010
õpetus;2;0.010
rula;2;0.010
tes;2;0.010
kolumbia;2;0.010
1400;2;0.010
kõva-kõva;2;0.010
bu;2;0.010
määratlema;2;0.010
majanduskasv;2;0.010
vabanemine;2;0.010
noorelt;2;0.010
kuuekümneselt;2;0.010
kuuekümnene;2;0.010
backman;2;0.010
põrkama;2;0.010
pätt;2;0.010
jalutamine;2;0.010
ans;2;0.010
otsimine;2;0.010
džiip;2;0.010
jeep;2;0.010
konkureeriv;2;0.010
ootusärevus;2;0.010
taganema;2;0.010
karupüksid;2;0.010
helipilt;2;0.010
lonkama;2;0.010
48.;2;0.010
gein;2;0.010
soigumine;2;0.010
komando;2;0.010
veresoon;2;0.010
puumaja;2;0.010
naeratav;2;0.010
liberaalne;2;0.010
revo;2;0.010
vladislav;2;0.010
sissejuhatav;2;0.010
veebileht;2;0.010
ministeerium;2;0.010
ümbertegemine;2;0.010
deklaratiivselt;2;0.010
kohandamine;2;0.010
proaktiivne;2;0.010
õppeosakond;2;0.010
taotlusvoor;2;0.010
21.;2;0.010
puudeliik;2;0.010
ettekujutus;2;0.010
ligipääsetavam;2;0.010
igapäevaelu;2;0.010
taskuraadio;2;0.010
aoi;2;0.010
mulk;2;0.010
reme;2;0.010
igastahe;2;0.010
verevend;2;0.010
küsitlema;2;0.010
hüpnoos;2;0.010
juhtumisi;2;0.010
dušš;2;0.010
krips;2;0.010
trall;2;0.010
tauno;2;0.010
boadcasti;2;0.010
meelde;2;0.010
personal;2;0.010
sotsiaalkaitse;2;0.010
sisend;2;0.010
pöördumine;2;0.010
elukeskkond;2;0.010
meiepoolne;2;0.010
kontaktõpe;2;0.010
arvestamine;2;0.010
nõustamine;2;0.010
läbimõtlemine;2;0.010
efektiivne;2;0.010
kaasatus;2;0.010
sisustama;2;0.010
baaskoolitus;2;0.010
teadustöö;2;0.010
püsitegevus;2;0.010
viimaks;2;0.010
naeratus;2;0.010
jõuduma;2;0.010
ausam;2;0.010
kultuuriliselt;2;0.010
kõnekeskus;2;0.010
internetipakkuja;2;0.010
kurnav;2;0.010
reetma;2;0.010
meditatsioon;2;0.010
kolin;2;0.010
rõdu;2;0.010
cancl;2;0.010
cance;2;0.010
ancel;2;0.010
ser;2;0.010
res;2;0.010
can;2;0.010
servis;2;0.010
thank;2;0.010
klienditeenindus;2;0.010
ostukeskus;2;0.010
pensionisammas;2;0.010
säilitama;2;0.010
kõrgelt;2;0.010
nats;2;0.010
imejus;2;0.010
toing;2;0.010
allaandmine;2;0.010
jonn;2;0.010
kontonumber;2;0.010
par;2;0.010
times;2;0.010
retention;2;0.010
not;2;0.010
päikseprill;2;0.010
investeerimine;2;0.010
kruvitav;2;0.010
teoreetiliselt;2;0.010
telefonitootja;2;0.010
kiibistik;2;0.010
kiip;2;0.010
varuosa;2;0.010
tagune;2;0.010
framework;2;0.010
hambaniit;2;0.010
ajapikku;2;0.010
libistama;2;0.010
softis;2;0.010
osalt;2;0.010
soodsam;2;0.010
rikki;2;0.010
parandaja;2;0.010
turvalisus;2;0.010
dünaamiline;2;0.010
pesos;2;0.010
musk;2;0.010
muskel;2;0.010
orbiit;2;0.010
põdenu;2;0.010
lastehaigla;2;0.010
draakon;2;0.010
megaraske;2;0.010
officer;2;0.010
professionaalselt;2;0.010
kosmoselend;2;0.010
teleskoop;2;0.010
vibratsioon;2;0.010
potkast;2;0.010
skippima;2;0.010
kümnes;2;0.010
hooletus;2;0.010
tüdruksõber;2;0.010
